Month,Hour,DayOfWeek,Holiday,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,EnergyConsumption
5,10,2,1,21.4403998149167,57.9941068075548,1442.63748140653,3,1,0,29.965327,68.6431089617958
9,9,0,0,29.998671,47.3122549540895,1978.77923440164,2,1,0,29.8405668593977,95.3466716367471
4,8,6,0,20.007565,48.6590416278169,1208.61679754311,5,1,0,25.7440880939046,73.2860454493275
7,11,4,0,28.350093113015,37.5068881851728,1999.982252,3,0,1,6.24798994904573,90.0164475042226
12,11,6,1,20.007565,59.969085,1820.64508209578,7,0,1,1.16416043244342,65.5041791614642
6,2,4,0,22.1305331051009,33.2246093074605,1688.95099567235,0,0,1,17.4065285515808,67.4471070007899
10,3,0,1,25.4256339449576,55.0767430669349,1192.21063412147,0,1,1,12.2070751394309,72.1057310616351
4,3,6,0,28.8226377252333,36.2801319285972,1383.71699875536,9,1,0,29.6790946444918,84.3863122874649
11,5,0,0,24.1979011581933,56.8040605748695,1000.512661,0,1,0,26.329170007102,74.938128038125
5,8,5,1,21.6902206497775,33.0182697803848,1893.6083071277,7,0,0,17.5401070586191,82.0275950701427
3,9,4,0,23.8571808010641,30.015975,1000.512661,8,1,0,23.3246261619947,70.2826956521838
11,2,1,0,28.1634044997672,57.7941463345926,1337.70679869923,0,1,1,19.3091617600041,83.1037976406955
1,16,1,1,24.693858929887,39.9508808149362,1873.01464967096,3,0,0,10.9760213828958,76.1119173000479
1,18,1,1,24.5017855681402,48.5833104326736,1631.63471393454,9,0,0,24.6963878673725,60.1442379778119
4,11,6,1,28.4948236719011,48.3036735510146,1885.48057685648,9,1,0,25.8852729105053,89.1975689134193
8,11,4,1,26.2567960478638,30.015975,1004.30505460842,9,0,1,24.8619009685777,95.1969727396759
9,16,1,0,29.4472883773657,51.715673577912,1536.83243507372,2,1,1,16.0918641817506,92.0349612735011
1,5,4,1,23.469313673719,31.1850040594187,1842.96983348031,4,1,1,4.06665949220341,76.1951538929161
3,14,5,1,21.1796768740423,31.151884751308,1019.28956820903,7,0,0,26.0355238628294,88.4748562342077
5,13,2,0,29.1313939699922,43.4856289739548,1811.83298415612,2,0,0,17.983173749886,85.1381296378351
11,10,4,1,29.9021603369938,39.7531099538326,1892.2512192075,7,1,0,7.96463181588061,85.4958145828676
11,16,3,1,29.998671,37.0926532451422,1832.14158177932,4,0,1,13.1429096279966,91.2352065287501
5,22,0,1,21.1054261350647,30.015975,1672.85531201998,6,1,1,23.2208697385017,71.1145658952357
8,17,2,1,26.6785948655887,44.5378647013432,1046.33360079493,2,1,0,21.5849615647348,90.1973496572527
11,5,5,0,20.6704286518885,30.015975,1751.09274238296,7,0,0,0.006642,75.4776319052036
8,19,3,1,23.6490359784922,52.4161811030488,1472.01969111473,9,0,1,10.2182277787746,73.0948469489317
11,16,1,1,20.007565,47.1411798123196,1314.49082660899,5,0,0,29.1879445940328,68.5865668291142
7,19,5,0,27.8821625038726,37.684923665895,1948.23653412557,4,1,1,12.6466140523285,82.9505345911092
2,6,5,0,20.8747244267496,36.7281296128193,1736.05894004797,7,1,0,27.8537544889877,66.5624889305178
4,8,6,0,26.4433250397854,41.8309830360999,1774.261076333,7,1,1,16.705922610801,91.1281366186897
1,4,3,1,20.7298522213407,51.5216274359395,1630.31699322679,6,1,0,27.3993279823233,72.9925968481247
8,4,2,1,28.6047034641502,40.2424165025527,1000.512661,2,1,0,18.0886564549268,83.0172626586625
5,2,5,1,22.721635742599,49.164169805103,1490.14186953821,3,0,0,6.21704645599424,65.1676725736207
10,13,5,0,25.0063604629634,52.3475585495643,1085.64085712563,7,1,0,1.33407225145097,88.1193465703286
1,21,2,0,27.4570177335486,54.8705290282537,1739.78181637081,2,0,1,24.8843177552507,79.5114182794403
1,7,1,0,22.4664583191731,45.2284094210675,1902.80382403276,6,0,1,0.577030443113513,69.6922630309295
1,14,4,0,26.4221601750528,36.6953888628395,1940.01129713988,1,0,1,19.4511039996581,66.8738698153879
1,14,4,1,25.7448874960365,58.6046636879034,1125.72534059519,5,0,0,18.971906543766,85.7065302644309
7,13,3,1,29.6302850992879,54.0524408078566,1373.65292587676,2,0,1,5.56857195455509,82.9936059069948
3,4,1,0,24.4457600390991,51.4297540069263,1548.78973858434,7,0,0,19.7373977761026,69.4339159894846
5,22,1,1,23.4093541079863,53.2527210573056,1870.36556268683,3,0,0,23.695947918107,60.5374833332316
9,15,0,0,26.5233223908957,58.2156035245124,1999.982252,3,1,0,5.69824149870333,84.2989500807272
10,2,4,0,24.0478004180249,57.2607079124399,1915.99314325126,3,0,1,29.4682350388019,62.3036415207508
7,2,2,0,29.998671,37.9596764591771,1678.62234647266,4,1,0,26.3760303485877,81.4262603216191
11,16,1,0,28.701591954613,47.148610860347,1000.512661,8,1,0,18.0456922030329,83.0555474901323
6,16,3,1,27.8143082519846,44.7019961289926,1408.22898833361,1,1,0,10.9824560319984,54.900709665839
6,8,5,1,29.998671,53.6638200842303,1212.01724627814,7,1,1,23.6958570099701,73.3408510261815
6,17,0,1,24.8534927671143,52.0683974896341,1000.512661,6,0,0,10.7185414712633,74.9907547144038
4,13,5,0,29.751973192066,53.8474912869398,1224.40551903537,0,0,1,25.7996411817215,73.5591254857142
5,16,6,1,28.5373989714451,45.1521012140277,1744.72247347334,6,0,0,11.6992284321568,92.0581300384688
11,5,1,1,25.406734364849,47.1752139172134,1398.45714731292,4,1,1,16.8312920700721,66.4419950910477
8,9,2,0,27.6211830586459,48.5713732114599,1788.23855156711,8,0,1,19.368632444292,79.8515323361877
6,22,2,1,24.4911210338885,59.969085,1578.95559066832,3,0,1,16.6172166660311,73.355562953603
1,19,2,1,25.5558836824786,30.9182213337001,1624.08715556569,6,1,0,2.89835521893638,69.7039019225426
10,5,1,1,29.998671,35.5612833838055,1593.61634695853,7,1,1,14.5775205928232,95.261838335839
8,13,6,0,28.6062592127574,49.4431410383354,1208.98800918097,2,0,0,29.965327,80.6232498345352
10,11,4,1,21.2385753149202,35.8598942015039,1000.512661,7,1,1,27.2182339582901,70.238578643203
5,15,5,0,28.9332523310059,59.969085,1224.80922064356,9,1,1,19.1456964729214,82.3057715364123
1,23,0,1,20.3149125808728,44.1044949890427,1486.55431773261,4,1,1,16.5068734184142,71.8797200330097
10,22,2,0,23.0968920627908,58.511573010763,1914.47157922686,0,1,1,10.8756195761115,71.2927383195174
1,18,0,0,20.0716477228679,48.8112450797453,1189.14200446984,1,0,0,1.32976311425513,68.4352074444469
11,0,1,1,20.007565,35.2793906069594,1606.5951577371,4,1,0,23.4125752406159,55.1033210908921
5,7,4,1,26.152978618053,50.4975713273682,1404.61836097494,0,0,0,15.0801375566828,83.2260857985116
8,14,3,0,29.998671,37.0530820910813,1231.84812383058,2,0,1,19.2239818203256,82.8278289313645
1,16,6,1,22.7401452663807,45.2915676452962,1278.90608782016,7,1,1,28.7011841922164,71.5688131692276
4,11,4,0,24.5265771595485,51.0841236271395,1912.045175434,8,0,0,25.8665965814566,91.9906672527059
7,10,6,0,26.7682831361153,57.8488556796231,1641.48677273303,6,0,1,15.9816465103185,93.3996134505805
2,11,1,0,22.615622500761,59.6642993218595,1249.85639088791,4,0,1,29.7456934746588,72.9920793733212
12,13,4,1,25.9408027355276,59.969085,1793.03744557557,4,1,1,8.65023491415677,57.1093005774252
2,16,5,1,25.6509629332758,56.0664084510023,1737.55970486049,5,0,0,0.326533601395809,71.4598436152778
5,19,0,1,26.8686721795496,43.6663618212871,1058.51110832209,8,1,1,8.17875280246906,86.5301242059588
10,8,4,1,27.2171784077925,55.1598690053006,1575.68762835451,2,0,1,23.7433088240068,84.7223299212152
10,9,0,1,20.007565,56.1746315284905,1310.72267165771,7,0,0,29.965327,70.304958809146
10,5,5,1,23.090487352083,30.015975,1662.4512071573,9,0,0,24.1202704532206,74.30499779376
10,11,4,0,24.4680448517968,59.969085,1925.24891551551,5,1,1,11.1827348959053,73.1794721728155
11,7,6,1,29.998671,37.0150341162131,1221.41339091487,1,0,0,5.20805635392196,78.0553302617643
6,23,3,0,28.3026121802239,30.2741842457545,1277.51143375484,9,1,0,18.5443395381206,76.3246479732065
10,22,2,1,27.5893960490667,38.4851190231392,1975.20851783353,4,1,1,10.6936776521465,82.098482970455
8,3,5,1,27.5265400869291,49.0370517327017,1258.44755735284,9,0,0,0.006642,77.2662380302341
9,6,2,1,24.7361454401968,42.911348074356,1406.56211298598,0,0,1,27.0761140006374,85.6007952920252
7,18,2,0,27.4428539501408,30.015975,1820.78883172497,1,0,1,23.3754373397627,83.0347632295518
9,9,4,0,23.9984839891999,45.4205068848114,1685.82923408467,1,1,1,18.8319133816144,67.3638663910669
1,17,4,1,25.5214703517322,48.2757838174609,1300.70409768744,0,0,0,10.1460229082055,64.6979103551718
5,2,5,0,28.6408345520745,42.1965150666099,1041.21294816871,5,1,1,26.5274445307451,82.452651609256
5,20,6,0,26.3589814546582,59.969085,1999.982252,0,1,0,0.151652806523783,77.604965602205
8,14,5,1,29.6322803340774,47.6127696312342,1656.6453041243,8,1,1,10.891853318252,90.1012039247454
11,0,0,0,26.6044251582336,35.8209808930788,1707.96931021822,0,0,0,4.72698795825389,82.8386142248798
11,4,0,1,29.998671,38.7132267841122,1999.982252,5,1,1,29.965327,87.9904116660413
11,17,1,1,24.2570665739356,33.5699373285153,1372.66114351473,8,0,0,1.26667524190348,63.4877482559204
3,7,4,1,24.2047401989596,41.676657399185,1457.64895012626,1,0,0,12.2374073606958,71.7484010810165
5,23,3,1,28.2537092209689,53.2081006045373,1736.54156810235,3,0,0,15.7246094863437,79.911894818011
6,7,4,1,24.6362534441214,35.1520969475185,1649.4108064205,5,1,0,12.9284234173985,69.57886478519
3,18,0,0,22.6007344685215,44.0688203781609,1512.39596832508,1,1,0,9.59483167375367,62.3391015804253
3,21,4,0,29.998671,59.8017501371793,1681.78404112893,2,0,1,14.7687292799184,79.2170945014841
5,19,0,1,24.6333760396787,59.4621140000064,1536.18937987582,3,1,0,16.8519164383375,71.7505979287167
5,5,4,0,29.998671,58.8410719863405,1637.29845730688,9,0,0,7.27537279207342,95.1252136821758
10,12,0,1,21.6413771618006,51.0821834026452,1484.96066278064,1,0,0,6.60395255294098,72.7435320073124
3,11,4,1,29.241173299809,41.768492316313,1341.38756999785,5,1,0,29.0610300997742,84.6004214515688
8,1,2,0,21.109183965316902,57.2128344106946,1383.06069172737,0,1,1,16.17594853197,64.0975851810965
8,14,1,0,28.669781830643,59.6443304482102,1853.97434404372,1,1,0,10.3042637681766,77.1814701518198
7,14,3,1,25.8756501703626,34.4048209206026,1051.43505450392,1,0,1,5.35929769050934,89.4182192850259
5,12,1,1,26.1763401423541,56.5599494751658,1999.982252,9,1,0,8.81529088618395,68.9828471797576
8,23,2,1,24.0939454641498,30.015975,1761.13113193056,7,1,1,27.3853603635634,77.7296682776765
1,4,1,0,28.9788696138577,51.2423602316659,1089.51270722275,6,1,1,2.92944396359837,86.1521741078429
1,19,1,0,23.1885067688072,58.8711176120796,1880.0331106789,5,1,0,9.79157509042833,78.7332979334588
3,8,1,0,23.6982921724714,44.3119423365964,1416.43282293563,7,1,1,24.3201717791484,85.5990111376633
5,16,6,1,23.4139532069319,40.6101653844995,1909.52570656126,3,1,0,18.8509398912235,70.9996082969799
11,18,4,1,24.2358889665939,35.2328999204488,1667.51297650209,4,0,0,23.6852006472385,73.8218936815842
10,19,4,0,24.151573630209,37.2852442929845,1052.98461489629,1,0,1,5.34424401120728,71.9761775935592
2,2,6,0,24.0191980325399,56.0486651838601,1999.75098091319,0,0,1,19.92680295537,72.7234460518107
5,23,2,1,29.998671,45.8744009560755,1569.5354186633,4,1,1,26.6706695914204,93.4917246673348
1,1,2,0,23.8862533717894,57.3994254291599,1745.0026942275,2,1,0,3.35316086234973,67.9632793675048
1,9,5,0,26.5270382275835,45.7592696852543,1208.2781179448,8,0,1,12.0622134374399,78.2023106806413
4,3,5,1,20.007565,39.6002595108387,1521.87137198205,4,0,0,22.8246336179861,64.6679364004255
9,20,4,0,24.3108310387335,44.367992206158,1243.93175387611,0,0,0,8.8373371537699,79.4177167672074
5,9,2,0,24.1061842164901,35.858030584928,1809.83604415842,6,1,0,25.580796560909,56.7428126420534
5,8,2,0,23.4846890341466,39.5801835961742,1828.50661903427,3,0,0,22.3599590904356,77.8304850403605
1,20,3,1,29.8808974997713,51.594090180539,1988.84855943722,2,0,1,6.94931381676077,81.7560236687002
12,2,4,0,26.3562113542324,48.6411814484005,1922.97226183662,9,1,0,17.2474373578227,73.7256633701601
5,7,0,1,22.5578039898162,49.0101958586849,1000.512661,5,0,1,7.03683947125502,73.4196767846238
10,4,2,1,29.998671,45.9011377881256,1079.17504888276,4,0,0,15.0139105800364,72.0980356270409
7,16,2,1,24.1400633944596,54.4160292409256,1609.09969561939,2,1,1,23.0989444340547,70.6924111495211
11,21,3,1,21.9519792369876,47.2113832773005,1457.5655977173,3,0,0,29.2073187591706,71.7605562526015
4,5,1,1,28.8913738272027,48.2045516183898,1587.56731582616,2,0,0,6.13420301539241,85.6806034719014
4,15,5,0,29.998671,42.9408950891634,1350.12594263452,1,1,0,29.965327,91.8857816901227
7,7,5,0,23.4307828123943,59.8330909733195,1320.95532385042,5,0,0,23.2375341886266,74.7925692060196
5,9,1,0,29.998671,59.0589686701294,1939.03217751272,1,1,1,15.9917112724973,69.05856412424
1,20,1,0,26.5934024491771,52.4161651258754,1210.74388794073,8,0,0,20.4406975899113,85.2365487367389
1,0,1,0,24.346551085684,33.7247482263477,1184.32063535479,8,0,1,12.1755464578698,78.5727636839424
11,19,5,0,28.3357727375342,43.164640138116,1618.69487352457,1,0,0,29.965327,74.4017945839296
5,14,0,1,27.4864600936867,42.9288876010867,1513.5482188755,1,0,0,25.5801204326182,85.4551613645661
4,6,2,1,26.3928866139736,47.5829966249543,1852.27144705212,1,0,0,5.38302795467969,83.4100518601146
11,3,3,0,20.007565,51.9450825746689,1999.982252,4,1,0,3.31606510175938,70.3624428047464
10,10,3,1,27.588892797653,45.8877288155211,1269.07456707267,9,1,0,13.4595902474323,77.0570496193451
10,17,6,1,20.8270960053771,43.0523356153667,1475.74854744789,9,1,0,0.388186908713495,60.1867053407605
1,7,1,0,20.9860670523694,59.6696494673422,1764.51744229995,2,1,0,8.49549882011335,64.3696629148932
5,13,6,1,29.998671,32.5261256330892,1202.87343765589,5,1,0,22.546609705282,90.8328556969551
8,11,5,0,23.8292948945652,52.8713479946976,1619.69516478867,9,1,0,24.93616539291,80.9406640490991
5,10,0,1,25.8777990191064,33.9011614944685,1407.27280680079,1,1,1,2.6718242408096,86.3482173361509
12,12,4,0,29.998671,39.3678789910469,1074.55197356944,2,1,0,2.39921354827043,88.2070049519406
2,5,4,0,22.762376115605,43.3127249071987,1803.35925739798,6,1,0,7.93007724625749,73.5872758528601
7,10,6,0,22.5105490778936,59.969085,1135.90450554406,4,1,0,8.23604638970656,64.8165526466429
1,9,2,0,22.2125494242776,32.4184638837017,1705.42033562369,1,1,0,29.1400709810144,77.9922137019602
5,21,0,0,25.4271961231327,53.8598068469016,1890.25683632615,3,0,0,17.0045193099743,84.5886037178406
5,15,2,1,23.7350096377427,45.2554707598534,1297.11028116245,1,0,0,21.2398806205403,65.5078452611396
1,15,5,1,28.1269734974842,46.2541739311696,1351.91036615877,7,1,1,9.62147340502278,86.4473386039254
11,20,4,0,24.5315650860804,43.5867830458419,1412.46638202973,2,1,1,13.1523134847625,82.0651630775911
4,11,0,0,29.998671,44.9629031112997,1456.47039019025,4,0,0,5.82304415915132,91.5568273786608
7,11,3,0,20.007565,57.3816760229193,1203.57623781347,4,1,0,17.2672559957476,53.263278
2,12,5,1,26.773583466597,42.8745625042613,1645.14612866764,0,0,1,11.1029629295776,78.6571574776965
11,17,2,0,26.5409269411272,52.9850333515416,1717.77638761831,0,0,0,11.7677466392599,71.631518441587
6,14,5,0,29.6698268956744,57.0592331938103,1993.35653752298,0,1,1,14.6979498085565,57.3139007841751
9,22,1,0,23.8904601794214,41.881376237326,1816.7260428954,1,0,1,21.1786841821896,69.1302449584241
10,6,6,0,28.219525199602,55.2154501882243,1800.78436860544,1,0,0,12.2842025811974,80.7740192521512
7,21,5,0,29.4377551226368,33.0611939184789,1489.18822387634,6,1,0,12.9938782721762,89.2972693987631
1,11,3,1,24.9167516039748,57.309406895084,1827.17024928429,8,0,0,11.4038629528112,82.7662831291561
7,10,5,1,21.0376118060354,30.4588770936223,1395.04722274942,6,1,0,25.3928527008113,68.614805105435
11,22,6,0,26.3553098065315,50.2343691315864,1892.92821478192,4,0,0,24.6065197522708,78.3664337774157
11,10,3,0,20.5130343475202,48.2411909943472,1862.48259634799,2,1,1,22.0221974404904,74.78327364706
3,1,6,0,22.0480003891694,48.3360236765114,1709.97443514325,9,0,0,3.53521562633456,69.3310841163663
1,19,0,0,25.8262130526607,35.0139277232481,1770.48304542303,1,0,1,8.8153249897012,74.0935169917945
8,2,5,0,24.2076805753818,59.969085,1999.982252,1,1,1,16.5978380097724,76.3939472027537
1,21,2,0,29.5314722932213,47.1366355166539,1740.72598707191,3,0,0,25.7300829541673,74.500665822411
7,22,1,0,28.8956013595088,38.7461411441096,1197.20743102907,0,1,0,19.517224283465,76.0061155254161
7,21,4,1,22.7019254046627,40.7051376434823,1427.01448546048,0,0,0,28.5325396632521,74.0510482386475
3,3,4,1,24.5909929685222,38.9319445799991,1940.37405125402,3,1,0,20.5075688279266,88.0961235932442
1,14,4,1,22.6311934996964,42.5949791378426,1360.01992704019,7,0,1,29.3934310723567,71.8978586750491
7,17,6,1,25.8877283857322,36.9510963859799,1867.12128394149,4,1,1,9.19421142727657,76.1751764627444
8,0,0,1,20.0679595379517,59.2030666069028,1260.24986896913,3,0,1,29.965327,62.1345207018801
9,4,3,1,24.9568780002462,45.7633024049465,1765.60438788352,7,1,0,17.773222053264,88.8756569422732
3,12,4,1,23.0636504738788,51.9357726400693,1089.32885110956,1,1,1,29.965327,80.4493480125322
9,13,1,0,26.8711481447155,48.4297884504247,1239.41425395831,0,1,1,16.4184528305546,71.1593065701513
11,5,0,1,26.1088362809095,36.5652089516449,1902.99835187714,6,0,1,7.44192986903631,78.105667209504
8,5,2,0,29.5722381469603,40.6474509717128,1226.83253344457,0,1,0,18.2733492946898,89.7834194699073
3,17,0,0,28.2473198867249,43.1935526559939,1486.16593466687,9,1,1,16.3962302093212,82.4216296194509
9,11,0,1,23.4902666152132,39.9034769047919,1390.37254260528,2,1,0,29.965327,77.1386920199078
3,20,6,1,20.8219575343082,52.1440335730512,1433.55300403897,7,0,1,25.9133656375466,70.0701949744737
12,21,5,0,25.4497934278078,51.582829514347,1755.82486102638,2,0,0,29.965327,72.7464026489973
11,22,3,1,27.9299091962318,33.9007253499192,1000.512661,2,0,1,29.965327,68.2347644007257
8,11,2,0,22.8177232477285,30.015975,1839.24119135484,2,0,1,0.006642,69.5986263656486
7,17,1,0,26.0904136602836,44.2299308512648,1984.85498944849,0,0,1,17.7823107263897,68.7240900452599
10,9,5,1,27.4560242314272,48.3914971582782,1483.59427099838,6,0,1,24.4947342349367,83.5983406699794
5,19,2,0,23.954346213062,52.1853024740344,1145.2044620229,2,1,0,0.641667870013203,79.9900621135482
12,18,6,0,27.9153917619763,47.9567355158675,1260.77290614785,7,1,0,15.1337897854301,79.0129594851393
5,23,0,1,22.7556703641134,51.6427673620372,1773.90325077206,8,0,1,1.25617235698325,67.9390790017376
1,13,4,0,22.7219737646072,35.8996436550205,1229.55798995355,1,0,1,7.75961792207219,57.4844420441017
2,16,5,1,23.5091493823571,50.8486778548,1039.04841796332,0,0,0,9.27332985217315,72.9623256425134
2,7,0,1,23.7842682933426,32.4706463282354,1352.64304737867,8,0,1,6.27813228153026,67.8902182085357
11,19,5,1,25.3761170579408,36.1489934769525,1411.10870382096,2,0,0,0.006642,59.5200895208633
4,22,1,1,28.6016920355479,42.4859230850053,1835.68473744072,4,1,1,28.6035407270253,87.7465341404622
3,5,1,1,21.6182131374816,52.5409594246225,1356.540176515,9,1,1,13.6262673222491,81.9239495388639
1,0,2,0,22.8529281335238,55.478261463813,1709.6520699709,6,1,0,6.31633785107939,78.6204030028379
11,5,0,1,20.007565,44.697944296181,1678.83815823413,1,0,0,16.0744803967919,73.7392324787295
5,6,2,1,27.8487694848378,59.969085,1943.3454393938,9,0,1,8.96977199219558,72.7066640733302
8,0,6,0,24.3381582022324,56.0846374293056,1913.19874354939,1,1,1,5.08850909290463,80.3081437471828
5,23,1,1,25.5705896467295,30.015975,1998.14997284817,9,0,0,28.0299537226405,86.8289374874617
3,6,0,0,21.54263149261,30.4326192577396,1594.53398803208,4,1,0,0.416366362463466,70.9049708834417
2,6,1,1,23.7575304940568,32.6376938889999,1131.59596185344,9,1,1,8.01588239563828,82.2100692413848
1,23,6,1,24.250220009206,53.4031887128916,1221.61863031754,1,1,1,3.64897760970142,77.2202847981024
12,7,6,1,26.0066626904577,44.2947837298941,1745.65971077849,6,0,1,4.99068105367784,71.9039188101104
9,10,3,0,29.998671,51.1951247698821,1293.82057733764,7,0,1,10.0538799273479,82.0732087896642
12,23,2,1,27.0247210784617,43.9819648414471,1214.39822452587,8,1,0,19.5560527827152,99.20112
11,23,3,1,29.998671,46.925364355722,1999.982252,0,1,0,4.99059373876066,83.7145186490329
9,15,2,0,25.9170882445636,46.0690021651921,1867.79899830969,0,0,1,29.965327,63.4092524763943
10,12,1,0,29.2605758954918,40.5038309041864,1324.2783523489,5,1,0,29.965327,81.6368969872882
9,23,5,1,21.6581195671148,34.9113804962052,1546.27536911409,9,0,1,8.27129818000853,88.187369239904
1,17,3,1,26.6118406630663,57.4252506401436,1084.43933941233,5,0,1,9.15078648262623,75.8052454351781
10,20,4,0,20.007565,52.5166765139154,1711.09207403821,4,1,1,24.1966731593198,64.2093780282058
6,6,4,0,20.007565,48.1630584508636,1891.29489445073,6,0,0,17.512093772121,77.4690069059426
7,1,5,0,25.899127781078,40.0785119389656,1350.38669336222,7,0,1,6.68447661799238,86.8581782967449
5,2,1,0,23.3541697364793,30.015975,1912.83599853046,3,0,0,0.006642,72.8980831421459
9,6,6,0,22.6652360742363,53.6436116774189,1832.94987061815,5,1,1,17.0468071201638,72.3066271168737
8,12,1,0,25.2127185097339,47.4736494021601,1595.16816927806,4,1,1,0.006642,55.0227668553178
5,12,1,0,29.998671,42.9915472882788,1090.6578779552,6,0,0,13.0016877837859,87.6511965722108
3,21,2,0,20.6914841625542,51.8778270656616,1294.74068994196,5,1,0,10.2504357869968,64.4311313851274
3,20,6,0,26.7894205195887,58.6756615348631,1735.59583258388,6,1,0,20.8162632009055,83.1774213528789
11,15,1,0,26.4357438923175,34.6177492380677,1746.35981888523,7,1,0,16.6215322351751,69.572149185891
1,6,2,0,29.3740346981301,41.5391838822782,1931.65991702748,2,1,0,10.5055790508467,83.3417768190342
4,6,4,0,28.2968107560163,34.8864501337538,1474.45992009332,8,0,0,7.0280029576458,82.6731575120908
1,19,0,0,28.9869158931524,56.1418711615558,1929.15752871855,8,1,0,24.9615869158494,87.4214675716
11,8,0,1,26.3922880950269,32.3267868386483,1354.4691337442,3,1,1,18.3255224166575,84.2476316295984
5,2,0,0,25.825354422358,46.8948176068687,1999.982252,9,0,0,8.59614481203465,81.9573287622764
3,14,3,0,29.998671,30.015975,1999.982252,4,0,0,10.2916239920524,84.0197347797341
9,3,1,1,25.7697980614216,59.969085,1486.9032428466,7,1,1,5.7108344577676,69.5765344900095
6,18,3,1,27.3632546664629,36.099125029617,1257.25854400876,3,0,0,23.5611279812548,95.0895180708279
8,0,6,0,22.3970246310371,53.5592454299594,1935.19664665333,8,1,0,25.4983350985011,77.2921745767865
4,9,6,1,21.6336254902272,36.420698908254,1004.40212560084,8,1,0,26.6835333385583,62.0805888116113
3,23,1,0,23.8998480471969,47.686992001921,1235.96510024734,6,0,1,16.3666254959611,83.6555354306381
7,11,0,0,20.044430031226,44.4678897429248,1946.02325999316,7,1,1,11.5606105694936,71.585942561394
7,7,2,1,20.007565,59.969085,1340.19758544613,5,0,0,0.729448256819762,61.1473470360846
3,5,0,1,20.007565,50.2284173034107,1068.79705232925,8,0,1,19.3381568323392,68.7891104486797
4,17,4,0,29.4888043758778,40.9259115720265,1749.90125458827,6,0,0,0.006642,76.0175694038107
8,3,2,1,24.817427951631,39.6754907708153,1423.27665385986,4,0,0,14.0462060994806,82.2662478924797
8,19,5,1,23.0848033858895,31.1619029035896,1354.59347843398,8,0,0,5.28606868895924,60.9500195096166
6,16,0,1,23.4469226197975,38.5350044151946,1527.43197833828,4,1,1,18.6796680954142,81.7676289623972
2,17,6,1,25.0797784327239,35.1817458421705,1328.48345009345,1,1,1,28.2904887747498,79.6434926957957
11,19,2,0,23.8560238186645,59.969085,1000.512661,0,0,1,0.006642,73.7382487690779
1,12,1,1,24.2585710584261,32.2108027016236,1210.19964045546,1,1,0,2.05783186188215,79.5364134947389
3,5,6,1,24.5357026415105,51.4430190447763,1243.45863504882,0,1,1,5.24163149643491,66.05129933744
8,6,6,1,26.9461431811546,44.5898861701817,1134.43801945013,0,1,0,12.5633690162537,73.0881428514237
7,9,1,0,24.3140677810549,32.8174283989688,1883.2762819874,5,0,0,22.8030948326753,88.9479547964985
5,8,3,0,21.2612316992959,35.4633937175958,1771.52758451268,1,0,0,24.2108861282154,86.1605247162155
3,16,1,1,29.6443222367416,42.1486808971735,1466.69445047729,2,0,0,10.9003325262104,83.3316340359161
7,7,5,1,21.9062600627142,53.559918336491,1319.37318105687,1,0,0,13.3034821780924,86.9788046312275
3,10,5,0,21.4937044184826,40.531108569403,1507.46921242709,4,0,0,17.1973387393158,71.0199349630384
8,16,3,1,20.8000020278486,30.8173969258164,1308.71471664208,3,1,1,19.6803555104167,70.046586442607
9,10,2,1,27.2708599930435,38.9096726534777,1820.97432942711,2,0,0,1.47045846205076,81.652046039021
7,4,3,1,20.007565,43.8213022136318,1193.07521060049,6,0,1,19.5103526444795,69.5792952529574
11,11,1,0,29.2431271913209,56.2816203114091,1894.62761935688,5,1,0,14.9177777138235,85.5908221753219
8,8,5,1,22.4925560589508,41.9636321649846,1585.90415006954,6,0,0,9.33766312877123,68.6730248696857
1,23,4,0,25.1658929398824,39.6041276199473,1520.13608150481,3,1,1,2.93333415361944,87.3244895643913
9,19,2,1,22.5501580853594,55.3096065731499,1676.0025393077,2,0,1,26.4036404346406,69.440849203398
7,21,3,0,28.3554300346123,42.1633183840417,1750.70781186773,7,0,1,17.6840273956082,95.2522218180353
1,21,3,0,27.9973716678902,51.6086841337008,1747.42643744029,3,1,0,25.4901130480467,86.7732194420394
5,9,2,1,25.989878499399,46.4042920242287,1183.62628758665,8,0,1,1.39876376737854,66.0260479870986
6,13,0,1,24.1135693295685,53.8537956483367,1260.01503759051,4,0,0,7.63505730226976,65.4271086261382
11,15,1,1,20.4246003981828,46.4479206596021,1260.60940055218,3,0,1,19.872386906159,72.0987539063741
10,10,6,0,20.007565,59.967355238488,1168.3827943871,0,1,0,29.965327,55.6537530748938
1,11,1,1,21.2528032890315,44.9085578554737,1562.60393285843,5,0,1,24.053234152101,71.2992955789047
12,6,4,0,22.748241722387,53.1721179002981,1102.79975266484,9,1,0,8.74559156340397,77.1229976447056
11,10,3,1,29.1566005375174,51.6651209196767,1867.77212150021,4,0,1,0.006642,67.2550571338734
3,15,5,0,21.2555892376125,55.1103170245085,1358.78424182774,7,1,0,0.723454918002524,70.446397877089
11,10,3,0,26.1624676335877,56.948935557606,1709.53087877593,4,1,1,12.9175420117975,82.8769138070919
1,19,5,1,20.5873708550879,31.6901879476503,1537.55463627438,2,0,1,23.3068666740746,72.3666263356637
10,23,0,0,24.2634258239439,40.6610235267386,1675.30746290424,2,1,1,11.2935133093235,84.3224084376937
